Name,ID,Team,gamesPlayed,groundOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,atBatsPerHomeRun,atBatsPerHomeRun_p7G,avg_p7G,hits_p7G,obp_p7G,ops_p7G,slg_p7G,atBatsPerHomeRun_p15G,avg_p15G,hits_p15G,obp_p15G,ops_p15G,slg_p15G,avg_p5G,era_p5G,groundOutsToAirouts_p5G,hitsPer9Inn_p5G,homeRunsPer9_p5G,inningsPitched_p5G,pitchesPerInning_p5G,runsScoredPer9_p5G,stolenBasePercentage_p5G,strikePercentage_p5G,strikeoutWalkRatio_p5G,strikeoutsPer9Inn_p5G,walksPer9Inn_p5G,whip_p5G,winPercentage_p5G,atBats_h2h,avg_h2h,hits_h2h,obp_h2h,ops_h2h,slg_h2h,pitcher_hitter_opposite_hand
Carson Kelly,608348,109,93.0,60.0,37.0,17.0,0.0,18.0,61.0,38.0,9.0,66.0,2.0,0.253,261.0,0.351,0.525,0.876,0.0,0.0,0.0,10.0,1289.0,302.0,137.0,43.0,115.0,0.0,1.0,0.262,0.8,14.5,17.0,0.176,3.0,0.333,0.686,0.353,10.0,0.2,8.0,0.373,0.873,0.5,0.267,3.64,1.55,9.4,1.54,29.2,15.67,3.7,0.0,0.66,4.2,6.37,1.52,1.21,0.33,4.0,0.25,1.0,0.4,0.65,0.25,1.0
Christian Walker,572233,109,125.0,93.0,69.0,22.0,1.0,23.0,126.0,54.0,3.0,116.0,5.0,0.266,436.0,0.353,0.479,0.832,1.0,8.0,0.889,8.0,1991.0,496.0,209.0,59.0,194.0,0.0,1.0,0.323,0.91,18.96,23.0,0.435,10.0,0.5,1.109,0.609,17.33,0.288,15.0,0.362,0.843,0.481,0.267,3.64,1.55,9.4,1.54,29.2,15.67,3.7,0.0,0.66,4.2,6.37,1.52,1.21,0.33,8.0,0.25,2.0,0.25,0.5,0.25,1.0
Eduardo Escobar,500871,109,130.0,108.0,80.0,24.0,10.0,29.0,108.0,43.0,2.0,138.0,3.0,0.265,520.0,0.319,0.517,0.837,1.0,5.0,0.833,7.0,2227.0,576.0,269.0,103.0,218.0,0.0,10.0,0.277,0.61,17.93,30.0,0.167,5.0,0.194,0.561,0.367,16.0,0.203,13.0,0.235,0.719,0.484,0.267,3.64,1.55,9.4,1.54,29.2,15.67,3.7,0.0,0.66,4.2,6.37,1.52,1.21,0.33,13.0,0.308,4.0,0.357,0.742,0.385,0.0
Ildemaro Vargas,545121,109,75.0,66.0,23.0,7.0,0.0,5.0,21.0,9.0,0.0,45.0,0.0,0.259,174.0,0.293,0.385,0.679,0.0,1.0,1.0,6.0,684.0,184.0,67.0,20.0,69.0,0.0,1.0,0.268,1.53,34.8,0.0,0.286,2.0,0.286,0.715,0.429,19.0,0.316,6.0,0.316,0.842,0.526,0.267,3.64,1.55,9.4,1.54,29.2,15.67,3.7,0.0,0.66,4.2,6.37,1.52,1.21,0.33,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Jake Lamb,571875,109,54.0,28.0,23.0,6.0,1.0,5.0,43.0,24.0,1.0,28.0,4.0,0.201,139.0,0.333,0.367,0.7,0.0,0.0,0.0,3.0,731.0,168.0,51.0,19.0,57.0,0.0,1.0,0.25,0.68,27.8,0.0,0.1,2.0,0.143,0.243,0.1,36.0,0.139,5.0,0.244,0.466,0.222,0.267,3.64,1.55,9.4,1.54,29.2,15.67,3.7,0.0,0.66,4.2,6.37,1.52,1.21,0.33,1.0,0.0,0.0,0.5,0.5,0.0,0.0
Jarrod Dyson,502481,109,108.0,98.0,56.0,10.0,2.0,7.0,71.0,37.0,0.0,85.0,1.0,0.246,345.0,0.32,0.348,0.668,4.0,27.0,0.871,1.0,1448.0,384.0,120.0,24.0,90.0,0.0,1.0,0.291,1.07,49.29,0.0,0.048,1.0,0.091,0.186,0.095,46.0,0.174,8.0,0.191,0.474,0.283,0.267,3.64,1.55,9.4,1.54,29.2,15.67,3.7,0.0,0.66,4.2,6.37,1.52,1.21,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Rojas,668942,109,13.0,7.0,3.0,1.0,0.0,0.0,10.0,4.0,0.0,7.0,0.0,0.194,36.0,0.275,0.222,0.497,1.0,1.0,0.5,1.0,153.0,40.0,8.0,2.0,18.0,0.0,0.0,0.269,0.58,0.0,0.0,0.118,2.0,0.25,0.368,0.118,0.0,0.194,7.0,0.275,0.497,0.222,0.267,3.64,1.55,9.4,1.54,29.2,15.67,3.7,0.0,0.66,4.2,6.37,1.52,1.21,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ketel Marte,606466,109,126.0,138.0,87.0,29.0,8.0,28.0,77.0,48.0,2.0,163.0,4.0,0.323,505.0,0.385,0.578,0.963,2.0,9.0,0.818,7.0,2138.0,559.0,292.0,77.0,168.0,0.0,2.0,0.336,1.07,18.04,13.5,0.37,10.0,0.433,1.1,0.667,15.75,0.349,22.0,0.406,1.009,0.603,0.267,3.64,1.55,9.4,1.54,29.2,15.67,3.7,0.0,0.66,4.2,6.37,1.52,1.21,0.33,17.0,0.294,5.0,0.333,0.921,0.588,0.0
Nick Ahmed,605113,109,131.0,139.0,69.0,26.0,4.0,17.0,94.0,44.0,1.0,119.0,2.0,0.26,458.0,0.32,0.445,0.766,1.0,7.0,0.875,12.0,1954.0,516.0,204.0,71.0,202.0,1.0,11.0,0.285,1.18,26.94,24.0,0.042,1.0,0.111,0.278,0.167,10.6,0.226,12.0,0.276,0.861,0.585,0.267,3.64,1.55,9.4,1.54,29.2,15.67,3.7,0.0,0.66,4.2,6.37,1.52,1.21,0.33,14.0,0.071,1.0,0.071,0.214,0.143,1.0
Tim Locastro,641796,109,72.0,43.0,30.0,8.0,2.0,1.0,28.0,13.0,0.0,43.0,17.0,0.259,166.0,0.371,0.349,0.72,0.0,12.0,1.0,0.0,774.0,198.0,58.0,15.0,74.0,1.0,1.0,0.304,0.8,166.0,0.0,0.313,5.0,0.45,0.763,0.313,32.0,0.281,9.0,0.395,0.833,0.438,0.267,3.64,1.55,9.4,1.54,29.2,15.67,3.7,0.0,0.66,4.2,6.37,1.52,1.21,0.33,3.0,0.0,0.0,0.25,0.25,0.0,1.0
Wilmer Flores,527038,109,68.0,50.0,22.0,12.0,0.0,6.0,21.0,11.0,0.0,61.0,3.0,0.316,193.0,0.361,0.472,0.832,0.0,0.0,0.0,7.0,805.0,208.0,91.0,23.0,87.0,0.0,1.0,0.329,0.81,32.17,6.25,0.56,14.0,0.593,1.673,1.08,9.75,0.487,19.0,0.512,1.358,0.846,0.267,3.64,1.55,9.4,1.54,29.2,15.67,3.7,0.0,0.66,4.2,6.37,1.52,1.21,0.33,18.0,0.222,4.0,0.222,0.444,0.222,1.0
A.J. Pollock,572041,119,63.0,60.0,38.0,10.0,1.0,10.0,55.0,19.0,1.0,59.0,4.0,0.263,224.0,0.327,0.451,0.778,1.0,3.0,0.75,5.0,934.0,251.0,101.0,34.0,109.0,0.0,4.0,0.301,1.11,22.4,27.0,0.222,6.0,0.276,0.609,0.333,24.5,0.306,15.0,0.382,0.892,0.51,0.328,7.67,1.02,12.67,2.33,27.0,17.67,8.0,1.0,0.63,2.09,7.67,3.67,1.81,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Chris Taylor,621035,119,98.0,60.0,38.0,22.0,4.0,9.0,89.0,31.0,3.0,77.0,2.0,0.266,290.0,0.336,0.462,0.798,0.0,7.0,1.0,5.0,1384.0,329.0,134.0,45.0,117.0,2.0,4.0,0.347,0.86,32.22,0.0,0.24,6.0,0.269,0.669,0.4,56.0,0.25,14.0,0.338,0.713,0.375,0.328,7.67,1.02,12.67,2.33,27.0,17.67,8.0,1.0,0.63,2.09,7.67,3.67,1.81,0.4,3.0,0.333,1.0,0.333,0.666,0.333,1.0
Cody Bellinger,641355,119,130.0,84.0,104.0,28.0,2.0,42.0,93.0,80.0,15.0,144.0,3.0,0.308,468.0,0.409,0.645,1.054,5.0,11.0,0.688,6.0,2264.0,556.0,302.0,100.0,202.0,0.0,4.0,0.303,0.55,11.14,0.0,0.13,3.0,0.31,0.527,0.217,13.75,0.236,13.0,0.354,0.881,0.527,0.328,7.67,1.02,12.67,2.33,27.0,17.67,8.0,1.0,0.63,2.09,7.67,3.67,1.81,0.4,3.0,0.333,1.0,0.333,1.666,1.333,0.0
Corey Seager,608369,119,108.0,93.0,65.0,38.0,0.0,12.0,78.0,40.0,2.0,106.0,4.0,0.27,392.0,0.342,0.459,0.801,0.0,1.0,1.0,5.0,1572.0,439.0,180.0,60.0,190.0,0.0,3.0,0.308,0.79,32.67,0.0,0.286,8.0,0.31,0.739,0.429,20.0,0.317,19.0,0.349,0.982,0.633,0.328,7.67,1.02,12.67,2.33,27.0,17.67,8.0,1.0,0.63,2.09,7.67,3.67,1.81,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Enrique Hernandez,571771,119,107.0,69.0,48.0,15.0,1.0,17.0,82.0,33.0,3.0,85.0,6.0,0.247,344.0,0.321,0.445,0.766,0.0,3.0,1.0,3.0,1563.0,386.0,153.0,58.0,147.0,0.0,3.0,0.274,0.62,20.24,19.0,0.421,8.0,0.542,1.279,0.737,14.0,0.405,17.0,0.468,1.182,0.714,0.328,7.67,1.02,12.67,2.33,27.0,17.67,8.0,1.0,0.63,2.09,7.67,3.67,1.81,0.4,3.0,0.0,0.0,0.0,0.0,0.0,1.0
Jedd Gyorko,576397,119,45.0,18.0,5.0,0.0,0.0,2.0,18.0,7.0,0.0,13.0,0.0,0.191,68.0,0.267,0.279,0.546,0.0,2.0,1.0,2.0,310.0,75.0,19.0,7.0,36.0,0.0,0.0,0.229,0.95,34.0,0.0,0.167,2.0,0.231,0.398,0.167,0.0,0.167,2.0,0.231,0.398,0.167,0.328,7.67,1.02,12.67,2.33,27.0,17.67,8.0,1.0,0.63,2.09,7.67,3.67,1.81,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Joc Pederson,592626,119,123.0,90.0,63.0,11.0,3.0,27.0,95.0,41.0,2.0,89.0,11.0,0.235,379.0,0.326,0.493,0.82,1.0,1.0,0.5,4.0,1714.0,432.0,187.0,58.0,134.0,0.0,1.0,0.24,0.85,14.04,7.5,0.267,4.0,0.313,1.046,0.733,13.0,0.179,7.0,0.256,0.692,0.436,0.328,7.67,1.02,12.67,2.33,27.0,17.67,8.0,1.0,0.63,2.09,7.67,3.67,1.81,0.4,3.0,0.333,1.0,0.333,0.666,0.333,0.0
Justin Turner,457759,119,123.0,84.0,75.0,23.0,0.0,24.0,83.0,47.0,1.0,129.0,12.0,0.293,440.0,0.374,0.509,0.883,0.0,2.0,1.0,10.0,1981.0,503.0,224.0,61.0,171.0,0.0,4.0,0.312,0.57,18.33,13.5,0.222,6.0,0.276,0.757,0.481,8.14,0.333,19.0,0.406,1.125,0.719,0.328,7.67,1.02,12.67,2.33,27.0,17.67,8.0,1.0,0.63,2.09,7.67,3.67,1.81,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Matt Beaty,607461,119,73.0,58.0,30.0,17.0,1.0,7.0,25.0,13.0,2.0,56.0,0.0,0.296,189.0,0.342,0.508,0.85,0.0,3.0,1.0,4.0,725.0,202.0,96.0,38.0,67.0,0.0,0.0,0.312,1.16,27.0,0.0,0.231,3.0,0.375,0.606,0.231,17.0,0.324,11.0,0.439,1.057,0.618,0.328,7.67,1.02,12.67,2.33,27.0,17.67,8.0,1.0,0.63,2.09,7.67,3.67,1.81,0.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Max Muncy,571970,119,129.0,99.0,89.0,19.0,1.0,33.0,134.0,82.0,1.0,112.0,6.0,0.253,442.0,0.375,0.525,0.899,1.0,4.0,0.8,5.0,2325.0,534.0,232.0,87.0,198.0,0.0,4.0,0.283,0.98,13.39,0.0,0.105,2.0,0.346,0.504,0.158,9.8,0.204,10.0,0.409,0.98,0.571,0.328,7.67,1.02,12.67,2.33,27.0,17.67,8.0,1.0,0.63,2.09,7.67,3.67,1.81,0.4,3.0,0.333,1.0,0.333,0.666,0.333,0.0
Russell Martin,431145,119,71.0,55.0,25.0,4.0,0.0,4.0,48.0,27.0,3.0,36.0,7.0,0.202,178.0,0.327,0.292,0.619,0.0,0.0,0.0,1.0,915.0,214.0,52.0,15.0,81.0,0.0,2.0,0.25,1.34,44.5,0.0,0.0,0.0,0.125,0.125,0.0,17.5,0.143,5.0,0.25,0.593,0.343,0.328,7.67,1.02,12.67,2.33,27.0,17.67,8.0,1.0,0.63,2.09,7.67,3.67,1.81,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Alex Dickerson,543105,137,53.0,29.0,28.0,12.0,3.0,6.0,32.0,12.0,1.0,44.0,2.0,0.324,136.0,0.387,0.588,0.975,1.0,1.0,0.5,5.0,552.0,150.0,80.0,26.0,57.0,0.0,0.0,0.388,0.94,22.67,0.0,0.316,6.0,0.409,0.83,0.421,0.0,0.237,9.0,0.326,0.642,0.316,0.306,8.06,0.85,12.09,2.44,22.1,18.4,8.55,0.0,0.68,3.67,8.87,2.42,1.61,0.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Austin Slater,596103,137,45.0,34.0,15.0,8.0,3.0,4.0,37.0,21.0,1.0,32.0,2.0,0.278,115.0,0.399,0.504,0.903,0.0,1.0,1.0,1.0,573.0,138.0,58.0,20.0,35.0,0.0,0.0,0.378,2.83,28.75,13.0,0.154,2.0,0.313,0.775,0.462,34.0,0.294,10.0,0.429,0.9,0.471,0.306,8.06,0.85,12.09,2.44,22.1,18.4,8.55,0.0,0.68,3.67,8.87,2.42,1.61,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Belt,474832,137,127.0,81.0,65.0,22.0,2.0,14.0,102.0,72.0,2.0,99.0,3.0,0.229,433.0,0.34,0.386,0.726,3.0,4.0,0.571,5.0,2126.0,512.0,167.0,50.0,177.0,0.0,4.0,0.265,0.52,30.93,0.0,0.208,5.0,0.259,0.551,0.292,26.0,0.192,10.0,0.283,0.648,0.365,0.306,8.06,0.85,12.09,2.44,22.1,18.4,8.55,0.0,0.68,3.67,8.87,2.42,1.61,0.33,2.0,0.0,0.0,0.0,0.0,0.0,1.0
Brandon Crawford,543063,137,121.0,127.0,51.0,21.0,2.0,10.0,99.0,40.0,3.0,98.0,3.0,0.233,420.0,0.303,0.364,0.667,2.0,3.0,0.6,9.0,1819.0,466.0,153.0,51.0,175.0,0.0,3.0,0.28,1.28,42.0,23.0,0.391,9.0,0.417,1.069,0.652,50.0,0.28,14.0,0.333,0.733,0.4,0.306,8.06,0.85,12.09,2.44,22.1,18.4,8.55,0.0,0.68,3.67,8.87,2.42,1.61,0.33,4.0,0.25,1.0,0.25,0.5,0.25,1.0
Buster Posey,457763,137,97.0,111.0,38.0,24.0,0.0,6.0,60.0,29.0,0.0,84.0,4.0,0.246,342.0,0.311,0.368,0.68,0.0,0.0,0.0,15.0,1489.0,376.0,126.0,35.0,142.0,0.0,1.0,0.282,1.26,57.0,0.0,0.129,4.0,0.182,0.311,0.129,0.0,0.186,11.0,0.25,0.487,0.237,0.306,8.06,0.85,12.09,2.44,22.1,18.4,8.55,0.0,0.68,3.67,8.87,2.42,1.61,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Donovan Solano,456781,137,65.0,33.0,24.0,12.0,0.0,4.0,41.0,9.0,0.0,61.0,1.0,0.335,182.0,0.366,0.467,0.833,1.0,0.0,0.0,3.0,763.0,194.0,85.0,21.0,53.0,0.0,2.0,0.41,0.67,45.5,0.0,0.333,7.0,0.364,0.745,0.381,0.0,0.318,14.0,0.348,0.734,0.386,0.306,8.06,0.85,12.09,2.44,22.1,18.4,8.55,0.0,0.68,3.67,8.87,2.42,1.61,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Evan Longoria,446334,137,102.0,83.0,50.0,16.0,2.0,17.0,81.0,32.0,0.0,93.0,4.0,0.263,353.0,0.329,0.465,0.794,1.0,2.0,0.667,10.0,1530.0,392.0,164.0,57.0,138.0,0.0,3.0,0.295,0.84,20.76,12.5,0.4,10.0,0.467,1.107,0.64,15.0,0.367,22.0,0.394,0.977,0.583,0.306,8.06,0.85,12.09,2.44,22.1,18.4,8.55,0.0,0.68,3.67,8.87,2.42,1.61,0.33,3.0,0.333,1.0,0.333,0.666,0.333,0.0
Joey Rickard,572073,137,49.0,33.0,13.0,8.0,2.0,3.0,36.0,17.0,1.0,27.0,3.0,0.205,132.0,0.309,0.364,0.673,2.0,3.0,0.6,0.0,633.0,152.0,48.0,7.0,45.0,0.0,0.0,0.258,0.92,44.0,14.0,0.214,3.0,0.353,0.853,0.5,0.0,0.227,5.0,0.37,0.688,0.318,0.306,8.06,0.85,12.09,2.44,22.1,18.4,8.55,0.0,0.68,3.67,8.87,2.42,1.61,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Pillar,607680,137,132.0,140.0,71.0,34.0,2.0,19.0,75.0,14.0,4.0,129.0,7.0,0.26,497.0,0.287,0.451,0.738,5.0,11.0,0.688,14.0,1700.0,523.0,224.0,73.0,208.0,0.0,5.0,0.27,0.89,26.16,15.0,0.233,7.0,0.233,0.766,0.533,12.2,0.361,22.0,0.391,1.129,0.738,0.306,8.06,0.85,12.09,2.44,22.1,18.4,8.55,0.0,0.68,3.67,8.87,2.42,1.61,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mauricio Dubon,643289,137,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306,8.06,0.85,12.09,2.44,22.1,18.4,8.55,0.0,0.68,3.67,8.87,2.42,1.61,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Yastrzemski,573262,137,79.0,58.0,47.0,15.0,3.0,17.0,77.0,20.0,1.0,73.0,3.0,0.266,274.0,0.32,0.529,0.849,3.0,1.0,0.25,4.0,1155.0,301.0,145.0,47.0,122.0,1.0,3.0,0.306,0.83,16.12,24.0,0.167,4.0,0.259,0.592,0.333,9.0,0.259,14.0,0.322,0.989,0.667,0.306,8.06,0.85,12.09,2.44,22.1,18.4,8.55,0.0,0.68,3.67,8.87,2.42,1.61,0.33,2.0,0.0,0.0,0.333,0.333,0.0,1.0
Stephen Vogt,519390,137,79.0,29.0,23.0,20.0,2.0,8.0,49.0,16.0,0.0,54.0,1.0,0.274,197.0,0.327,0.518,0.845,1.0,0.0,0.0,0.0,866.0,217.0,102.0,30.0,81.0,0.0,3.0,0.322,0.43,24.62,9.5,0.211,4.0,0.2,0.726,0.526,15.33,0.239,11.0,0.234,0.712,0.478,0.306,8.06,0.85,12.09,2.44,22.1,18.4,8.55,0.0,0.68,3.67,8.87,2.42,1.61,0.33,2.0,0.5,1.0,0.5,1.0,0.5,1.0
Austin Hedges,595978,135,82.0,45.0,20.0,9.0,0.0,9.0,92.0,18.0,1.0,48.0,5.0,0.188,256.0,0.254,0.328,0.582,0.0,1.0,1.0,3.0,1112.0,282.0,84.0,31.0,113.0,2.0,1.0,0.25,0.61,28.44,16.0,0.25,4.0,0.368,0.806,0.438,38.0,0.158,6.0,0.238,0.501,0.263,0.298,6.41,1.08,11.44,1.41,19.2,17.24,7.97,1.0,0.63,1.71,5.49,3.2,1.63,0.67,6.0,0.0,0.0,0.0,0.0,0.0,0.0
Eric Hosmer,543333,135,131.0,166.0,65.0,24.0,1.0,20.0,120.0,35.0,3.0,146.0,2.0,0.285,513.0,0.33,0.452,0.783,2.0,0.0,0.0,11.0,2114.0,554.0,232.0,87.0,178.0,0.0,4.0,0.334,1.95,25.65,13.0,0.269,7.0,0.296,0.796,0.5,19.33,0.328,19.0,0.361,0.913,0.552,0.298,6.41,1.08,11.44,1.41,19.2,17.24,7.97,1.0,0.63,1.71,5.49,3.2,1.63,0.67,11.0,0.182,2.0,0.182,0.455,0.273,1.0
Francisco Mejia,642336,135,70.0,41.0,26.0,8.0,2.0,8.0,49.0,12.0,1.0,54.0,4.0,0.263,205.0,0.315,0.439,0.754,0.0,1.0,1.0,6.0,830.0,222.0,90.0,20.0,92.0,0.0,1.0,0.309,0.66,25.62,18.0,0.167,3.0,0.25,0.639,0.389,15.0,0.244,11.0,0.32,0.853,0.533,0.298,6.41,1.08,11.44,1.41,19.2,17.24,7.97,1.0,0.63,1.71,5.49,3.2,1.63,0.67,5.0,0.0,0.0,0.0,0.0,0.0,1.0
Greg Garcia,594824,135,105.0,73.0,43.0,12.0,3.0,3.0,64.0,35.0,0.0,62.0,3.0,0.261,238.0,0.36,0.374,0.734,2.0,0.0,0.0,3.0,1186.0,279.0,89.0,27.0,85.0,1.0,2.0,0.341,1.74,79.33,0.0,0.15,3.0,0.346,0.546,0.2,0.0,0.171,6.0,0.326,0.526,0.2,0.298,6.41,1.08,11.44,1.41,19.2,17.24,7.97,1.0,0.63,1.71,5.49,3.2,1.63,0.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Hunter Renfroe,592669,135,121.0,75.0,59.0,19.0,1.0,31.0,135.0,39.0,1.0,90.0,1.0,0.226,398.0,0.293,0.513,0.805,0.0,4.0,1.0,6.0,1810.0,444.0,204.0,62.0,163.0,0.0,6.0,0.248,0.72,12.84,0.0,0.095,2.0,0.2,0.343,0.143,46.0,0.152,7.0,0.286,0.59,0.304,0.298,6.41,1.08,11.44,1.41,19.2,17.24,7.97,1.0,0.63,1.71,5.49,3.2,1.63,0.67,7.0,0.286,2.0,0.375,0.661,0.286,0.0
Josh Naylor,647304,135,66.0,60.0,20.0,9.0,0.0,7.0,44.0,16.0,1.0,43.0,0.0,0.242,178.0,0.303,0.41,0.713,1.0,1.0,0.5,3.0,792.0,195.0,73.0,27.0,63.0,0.0,1.0,0.281,1.88,25.43,0.0,0.167,4.0,0.167,0.375,0.208,47.0,0.234,11.0,0.294,0.656,0.362,0.298,6.41,1.08,11.44,1.41,19.2,17.24,7.97,1.0,0.63,1.71,5.49,3.2,1.63,0.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Luis Urias,649966,135,44.0,36.0,18.0,4.0,0.0,2.0,33.0,18.0,0.0,23.0,6.0,0.184,125.0,0.315,0.264,0.579,1.0,0.0,0.0,5.0,629.0,149.0,33.0,14.0,46.0,0.0,0.0,0.233,1.09,62.5,0.0,0.143,3.0,0.217,0.36,0.143,47.0,0.234,11.0,0.321,0.661,0.34,0.298,6.41,1.08,11.44,1.41,19.2,17.24,7.97,1.0,0.63,1.71,5.49,3.2,1.63,0.67,1.0,0.0,0.0,0.667,0.667,0.0,0.0
Manny Machado,592518,135,128.0,119.0,70.0,18.0,1.0,27.0,109.0,50.0,2.0,130.0,4.0,0.264,492.0,0.335,0.47,0.805,2.0,5.0,0.714,19.0,1997.0,549.0,231.0,74.0,177.0,0.0,3.0,0.287,0.87,18.22,22.0,0.273,6.0,0.385,0.84,0.455,54.0,0.241,13.0,0.328,0.661,0.333,0.298,6.41,1.08,11.44,1.41,19.2,17.24,7.97,1.0,0.63,1.71,5.49,3.2,1.63,0.67,7.0,0.286,2.0,0.286,1.0,0.714,0.0
Manuel Margot,622534,135,122.0,80.0,53.0,19.0,1.0,10.0,68.0,34.0,1.0,77.0,2.0,0.239,322.0,0.316,0.398,0.713,1.0,19.0,0.95,5.0,1416.0,360.0,128.0,28.0,131.0,2.0,0.0,0.275,0.81,32.2,0.0,0.2,4.0,0.273,0.573,0.3,0.0,0.16,8.0,0.236,0.456,0.22,0.298,6.41,1.08,11.44,1.41,19.2,17.24,7.97,1.0,0.63,1.71,5.49,3.2,1.63,0.67,10.0,0.3,3.0,0.3,1.0,0.7,0.0
Ty France,664034,135,46.0,30.0,10.0,6.0,1.0,2.0,32.0,5.0,0.0,28.0,4.0,0.226,124.0,0.276,0.339,0.615,1.0,0.0,0.0,5.0,543.0,134.0,42.0,12.0,42.0,0.0,1.0,0.286,0.86,62.0,0.0,0.308,4.0,0.357,0.819,0.462,0.0,0.2,7.0,0.222,0.479,0.257,0.298,6.41,1.08,11.44,1.41,19.2,17.24,7.97,1.0,0.63,1.71,5.49,3.2,1.63,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wil Myers,571976,135,127.0,65.0,49.0,16.0,0.0,14.0,139.0,43.0,0.0,78.0,2.0,0.223,350.0,0.311,0.389,0.7,6.0,11.0,0.647,10.0,1654.0,396.0,136.0,39.0,140.0,1.0,0.0,0.325,0.94,25.0,0.0,0.091,1.0,0.167,0.258,0.091,33.0,0.182,6.0,0.27,0.543,0.273,0.298,6.41,1.08,11.44,1.41,19.2,17.24,7.97,1.0,0.63,1.71,5.49,3.2,1.63,0.67,8.0,0.125,1.0,0.125,0.25,0.125,0.0
